0.63801,0.0013166,0.078187,0.5836,-0.39876,0.6409,0.29941
0.63801,0.0013166,0.078187,0.57796,-0.40066,0.64202,0.30535
0.63801,0.0013166,0.078187,0.57929,-0.39718,0.64808,0.2944
0.63801,0.0013166,0.078187,0.57748,-0.39119,0.65498,0.29066
0.63801,0.0013166,0.078187,0.58324,-0.38971,0.65358,0.28423
0.63801,0.0013166,0.078187,0.58202,-0.39325,0.64765,0.29524
0.63964,-0.0018329,0.076761,0.59504,-0.39952,0.63702,0.28377
0.63964,-0.0018329,0.076761,0.59468,-0.39178,0.64327,0.2812
0.63964,-0.0018329,0.076761,0.59176,-0.3971,0.63976,0.2878
0.63964,-0.0018329,0.076761,0.58832,-0.39533,0.64248,0.29123
0.63964,-0.0018329,0.076761,0.58835,-0.4032,0.63645,0.29361
0.63964,-0.0018329,0.076761,0.59131,-0.39792,0.64001,0.28704
0.64018,-0.0016645,0.077318,0.61668,-0.35625,0.70196,-0.006872
0.64018,-0.0016645,0.077318,0.72119,0.025289,0.66897,0.17808
0.64018,-0.0016645,0.077318,0.71952,0.011754,0.66358,0.20449
0.64018,-0.0016645,0.077318,0.69538,-0.047096,0.71656,-0.027769
0.64018,-0.0016645,0.077318,0.718,0.0045486,0.6566,0.23093
0.64018,-0.0016645,0.077318,0.72023,0.017952,0.6626,0.2047
0.64162,-0.0050994,0.076611,0.72383,0.084861,0.66361,0.1688
0.64162,-0.0050994,0.076611,0.67188,0.24154,0.49453,-0.49566
0.64162,-0.0050994,0.076611,0.73052,-0.099041,0.67529,0.022731
0.64162,-0.0050994,0.076611,0.61371,-0.096235,0.77579,0.11073
0.64162,-0.0050994,0.076611,0.53871,-0.53689,0.47145,0.4464
0.64162,-0.0050994,0.076611,0.77829,-0.21691,0.58716,-0.049663
0.63999,-0.0019498,0.078037,0.58774,-0.45185,0.57994,0.33774
0.63999,-0.0019498,0.078037,0.57709,-0.44828,0.59127,0.34119
0.63999,-0.0019498,0.078037,0.58378,-0.44351,0.5997,0.32073
0.63999,-0.0019498,0.078037,0.58293,-0.42247,0.62076,0.31044
0.63999,-0.0019498,0.078037,0.59367,-0.42832,0.6093,0.30472
0.63999,-0.0019498,0.078037,0.58729,-0.43328,0.60124,0.32537
0.63945,-0.0021183,0.077479,0.71035,-0.013835,0.70369,-0.0058943
0.63945,-0.0021183,0.077479,0.70069,-0.036152,0.71221,-0.02181
0.63945,-0.0021183,0.077479,0.70371,-0.022554,0.71007,-0.0093549
0.63945,-0.0021183,0.077479,0.69139,-0.019661,0.72205,-0.015333
0.63945,-0.0021183,0.077479,0.70628,-0.0030037,0.7079,-0.0050854
0.63945,-0.0021183,0.077479,0.70349,-0.016608,0.7103,-0.017538
0.63753,-0.0026558,0.07983,0.43774,0.48958,0.60703,-0.44746
0.63753,-0.0026558,0.07983,-0.52624,0.34789,-0.61942,-0.4673
0.63753,-0.0026558,0.07983,0.66269,0.23764,0.67173,-0.23054
0.63753,-0.0026558,0.07983,0.67,0.023386,0.73503,0.1014
0.63753,-0.0026558,0.07983,-0.11736,-0.70946,-0.26643,0.6418
0.63753,-0.0026558,0.07983,0.77661,0.12788,0.52192,-0.32882
0.638,-0.0019102,0.078343,-0.36644,-0.50989,-0.41213,0.66021
0.638,-0.0019102,0.078343,-0.027724,0.61598,-0.24167,-0.74927
0.638,-0.0019102,0.078343,0.090848,0.67851,-0.094042,-0.72286
0.638,-0.0019102,0.078343,0.35591,-0.7335,0.41287,0.40602
0.638,-0.0019102,0.078343,0.24927,0.69534,0.01184,-0.67396
0.638,-0.0019102,0.078343,0.14312,0.65654,-0.14881,-0.72549
0.63766,-0.0014415,0.079268,-0.29362,-0.55078,-0.24543,0.74175
0.63766,-0.0014415,0.079268,-0.46518,0.34554,-0.67566,-0.45573
0.63766,-0.0014415,0.079268,-0.32191,0.55957,-0.49733,-0.57959
0.63766,-0.0014415,0.079268,0.65378,-0.039482,0.74332,-0.13599
0.63766,-0.0014415,0.079268,-0.12284,0.6941,-0.2739,-0.65431
0.63766,-0.0014415,0.079268,-0.29864,0.55613,-0.51465,-0.58023
0.63768,-0.00024016,0.078664,0.66487,-0.24576,0.66462,0.23628
0.63768,-0.00024016,0.078664,-0.36119,-0.59491,-0.47237,0.54082
